User_Id,Meal_Id,Rated,Liked,Searched,Purchased,Timestamp
User_92,meal_id47,0,1,0,0,2025-01-03 09:08:17
User_93,meal_id24,1,1,1,1,2025-01-06 01:36:22
User_93,meal_id175,1,1,1,1,2025-01-15 07:29:36
User_93,meal_id86,1,1,1,1,2025-01-23 04:46:20
User_93,meal_id272,0,1,0,1,2025-01-17 23:16:54
User_93,meal_id273,1,0,0,0,2025-01-02 19:55:26
User_93,meal_id38,0,0,1,1,2025-01-07 11:37:03
User_93,meal_id231,1,0,0,1,2025-01-08 19:38:14
User_93,meal_id151,1,0,0,1,2025-01-21 04:18:28
User_93,meal_id207,0,0,1,0,2025-01-08 20:37:21
User_93,meal_id178,0,0,1,1,2025-01-05 14:03:51
User_93,meal_id241,1,0,0,0,2025-01-15 04:55:00
User_94,meal_id162,0,0,0,1,2025-01-13 01:53:44
User_94,meal_id266,0,1,1,0,2025-01-15 06:39:24
User_94,meal_id2,0,1,1,0,2025-01-07 04:52:11
User_94,meal_id183,1,1,1,1,2025-01-10 11:42:33
User_94,meal_id53,0,0,1,1,2025-01-05 07:53:12
User_94,meal_id163,1,1,1,1,2025-01-23 13:16:53
User_94,meal_id129,1,0,0,0,2025-01-16 21:33:38
User_94,meal_id72,1,0,0,0,2025-01-02 12:15:30
User_94,meal_id58,1,0,0,1,2025-01-17 17:22:00
User_94,meal_id111,0,1,1,0,2025-01-13 22:20:13
User_94,meal_id284,0,0,0,1,2025-01-18 17:58:32
User_94,meal_id249,1,0,0,0,2025-01-05 00:55:02
User_95,meal_id79,0,1,0,0,2025-01-13 16:28:00
User_95,meal_id303,1,1,0,0,2025-01-16 10:01:33
User_95,meal_id150,0,1,1,0,2025-01-24 06:01:58
User_95,meal_id281,1,0,0,0,2025-01-22 19:21:15
User_95,meal_id243,1,1,0,1,2025-01-14 18:56:51
User_95,meal_id284,0,0,1,1,2025-01-19 03:34:49
User_95,meal_id44,0,0,0,0,2025-01-09 16:22:28
User_96,meal_id223,0,0,0,0,2025-01-10 23:17:21
User_96,meal_id233,1,1,0,0,2025-01-24 18:17:59
User_96,meal_id62,1,1,0,0,2025-01-10 12:54:55
User_96,meal_id180,1,0,1,0,2025-01-04 02:24:51
User_96,meal_id186,1,0,1,1,2025-01-02 22:44:10
User_96,meal_id291,0,0,1,0,2025-01-12 08:41:32
User_96,meal_id259,0,0,0,1,2025-01-11 21:20:46
User_96,meal_id82,1,1,1,1,2025-01-21 07:00:20
User_96,meal_id38,0,1,1,0,2025-01-15 12:51:59
User_96,meal_id149,1,1,0,1,2025-01-20 15:18:26
User_96,meal_id191,1,1,1,1,2025-01-22 23:08:26
User_96,meal_id2,0,0,1,1,2025-01-19 05:14:57
User_97,meal_id76,1,0,1,0,2025-01-19 01:34:43
User_97,meal_id41,0,0,0,1,2025-01-08 20:38:59
User_97,meal_id26,1,1,1,0,2025-01-25 05:12:01
User_97,meal_id240,1,1,1,0,2025-01-01 14:01:05
User_97,meal_id268,0,0,0,1,2025-01-04 03:34:46
User_97,meal_id37,1,1,1,0,2025-01-12 09:01:01
User_97,meal_id245,0,0,0,0,2025-01-10 17:59:19
User_98,meal_id190,1,1,1,0,2025-01-26 04:54:48
User_98,meal_id68,0,0,1,0,2025-01-05 08:33:16
User_98,meal_id281,0,1,1,1,2025-01-13 22:11:19
User_98,meal_id28,0,0,1,0,2025-01-08 13:04:08
User_98,meal_id167,1,1,0,1,2025-01-10 15:19:08
User_98,meal_id81,1,0,1,0,2025-01-02 23:02:40
User_98,meal_id294,0,1,0,1,2025-01-25 00:34:54
User_98,meal_id7,1,1,0,1,2025-01-01 14:26:12
User_99,meal_id229,1,1,1,0,2025-01-20 16:29:31
User_99,meal_id54,0,1,0,1,2025-01-18 15:21:11
User_99,meal_id93,1,1,0,1,2025-01-07 09:50:50
User_99,meal_id304,1,1,0,1,2025-01-23 23:42:06
User_99,meal_id294,0,1,0,0,2025-01-21 22:43:34
User_99,meal_id68,0,0,1,1,2025-01-05 19:28:56
User_99,meal_id1,1,0,1,0,2025-01-21 17:29:47
User_99,meal_id297,1,0,0,1,2025-01-02 21:00:36
User_99,meal_id110,0,0,1,0,2025-01-14 06:02:56
User_99,meal_id105,0,1,1,1,2025-01-17 04:17:19
User_99,meal_id26,0,0,1,0,2025-01-17 02:29:10
User_99,meal_id83,1,0,1,0,2025-01-05 21:09:32
User_99,meal_id47,1,1,1,1,2025-01-07 14:47:02
User_100,meal_id158,0,0,0,1,2025-01-08 15:40:36
User_100,meal_id92,0,0,1,0,2025-01-04 13:28:35
User_100,meal_id168,0,1,0,0,2025-01-25 12:35:55
User_100,meal_id215,1,0,1,0,2025-01-18 08:15:10
User_100,meal_id32,1,0,0,0,2025-01-25 22:25:39
User_100,meal_id239,1,0,0,0,2025-01-17 22:47:51
User_100,meal_id64,1,1,1,0,2025-01-01 02:48:46
User_100,meal_id74,1,0,0,1,2025-01-26 20:59:54
User_100,meal_id253,1,1,0,1,2025-01-18 19:14:05
User_100,meal_id105,0,0,0,1,2025-01-12 01:51:56
User_100,meal_id54,0,1,0,0,2025-01-02 21:07:56
User_100,meal_id263,0,0,1,1,2025-01-07 18:36:55
User_100,meal_id145,0,0,1,0,2025-01-21 00:53:41
